arm,track,seed,runaway,parade,contest,cast,reason,authored,completed,tearAt,sat,span13,distinctLeaders,leadChangeCount,maxLeadHoldShare,frontContestFraction,p1LongestMultiSec
A2b-CAR-w70,mountainstreet,47,0,0,0,0,window-too-short-for-rotation,0,0,,,3.5017,1,0,1,0.8353,11.248
A2b-CAR-w70,mountainstreet,48,0,0,1,0,window-too-short-for-rotation,0,0,,,2.2195,4,7,0.4408,1,16.864
A2b-CAR-w70,mountainstreet,49,0,0,0,0,window-too-short-for-rotation,0,0,,,5.0918,1,0,1,0.0563,0.832
A2b-CAR-w70,mountainstreet,50,0,0,0,0,window-too-short-for-rotation,0,0,,,1.1985,1,0,1,0.2383,2.912
A2b-CAR-w70,mountainstreet,51,0,0,0,0,window-too-short-for-rotation,0,0,,,1.9678,3,3,0.7386,0.9089,11.088
A2b-CAR-w70,mountainstreet,52,0,0,0,0,window-too-short-for-rotation,0,0,,,2.1367,2,1,0.9379,0.2621,4.208
A2b-CAR-w70,mountainstreet,53,0,0,0,0,window-too-short-for-rotation,0,0,,,10.0458,1,0,1,0.0658,0.992
A2b-CAR-w70,mountainstreet,54,0,0,0,0,window-too-short-for-rotation,0,0,,,0.9054,3,2,0.9524,1,16.112
A2b-CAR-w70,mountainstreet,55,0,0,0,0,window-too-short-for-rotation,0,0,,,10.6565,3,2,0.6828,0.4468,6.768
A2b-CAR-w70,mountainstreet,56,0,0,1,0,window-too-short-for-rotation,0,0,,,1.1936,6,8,0.5362,1,17.232
A2b-CAR-w70,mountainstreet,57,0,0,1,0,window-too-short-for-rotation,0,0,,,0.202,4,4,0.5014,0.8109,8.88
A2b-CAR-w70,mountainstreet,58,0,0,0,0,window-too-short-for-rotation,0,0,,,5.2378,1,0,1,0,0
A2b-CAR-w70,mountainstreet,59,0,0,0,0,window-too-short-for-rotation,0,0,,,1.8355,4,3,0.7334,0.9785,8.608
A2b-CAR-w70,mountainstreet,60,0,0,0,0,window-too-short-for-rotation,0,0,,,4.1065,3,2,0.6278,0.4044,6.416
A2b-CAR-w70,mountainstreet,61,0,1,0,0,window-too-short-for-rotation,0,0,,,0.4641,3,6,0.7842,0.8228,8.96
A2b-CAR-w70,mountainstreet,62,0,0,0,0,window-too-short-for-rotation,0,0,,,3.8558,2,1,0.9228,0.6332,9.568
A2b-CAR-w70,mountainstreet,63,0,0,1,0,window-too-short-for-rotation,0,0,,,3.604,4,3,0.6939,0.9513,16.544
A2b-CAR-w70,mountainstreet,64,1,0,0,0,window-too-short-for-rotation,0,0,,,2.7789,1,0,1,0.181,2.496
A2b-CAR-w70,mountainstreet,65,0,0,0,0,window-too-short-for-rotation,0,0,,,5.0711,1,0,1,0.0492,0.832
A2b-CAR-w70,mountainstreet,66,0,0,0,0,window-too-short-for-rotation,0,0,,,4.3027,3,2,0.5671,0.5819,6.784
A2b-CAR-w70,mountainstreet,67,1,0,1,0,window-too-short-for-rotation,0,0,,,6.4237,4,3,0.6317,0.6165,9.68
A2b-CAR-w70,mountainstreet,68,0,0,0,0,window-too-short-for-rotation,0,0,,,0.5924,3,2,0.4305,1,15.744
A2b-CAR-w70,mountainstreet,69,0,0,0,0,window-too-short-for-rotation,0,0,,,4.8475,2,1,0.6581,0.2286,3.008
A2b-CAR-w70,mountainstreet,70,1,0,0,0,window-too-short-for-rotation,0,0,,,5.5349,4,3,0.7354,0.5312,8.304
A2b-CAR-w70,mountainstreet,71,0,0,0,0,window-too-short-for-rotation,0,0,,,1.755,2,2,0.8973,1,16.336
A2b-CAR-w70,mountainstreet,72,0,0,0,0,window-too-short-for-rotation,0,0,,,2.589,2,1,0.9207,0.0479,0.768
A2b-CAR-w70,mountainstreet,73,0,1,0,0,window-too-short-for-rotation,0,0,,,4.5929,1,0,1,0.332,5.264
A2b-CAR-w70,mountainstreet,74,0,0,0,0,window-too-short-for-rotation,0,0,,,4.3862,2,1,0.8715,0.6339,10.4
A2b-CAR-w70,mountainstreet,75,0,0,0,0,window-too-short-for-rotation,0,0,,,8.9514,2,1,0.741,0.0787,1.248
A2b-CAR-w70,mountainstreet,76,1,0,0,0,window-too-short-for-rotation,0,0,,,4.8974,1,0,1,0,0
A2b-CAR-w70,mountainstreet,77,0,0,1,0,window-too-short-for-rotation,0,0,,,2.6316,4,3,0.6748,0.9483,12.832
A2b-CAR-w70,mountainstreet,78,0,0,0,0,window-too-short-for-rotation,0,0,,,2.4726,1,0,1,1,16.784
A2b-CAR-w70,mountainstreet,79,0,0,1,0,window-too-short-for-rotation,0,0,,,1.2331,4,5,0.6021,1,16.752
A2b-CAR-w70,mountainstreet,80,1,0,0,0,window-too-short-for-rotation,0,0,,,5.5631,2,1,0.8603,0.3005,4.768
A2b-CAR-w70,mountainstreet,81,0,0,0,0,window-too-short-for-rotation,0,0,,,3.3957,1,0,1,0,0
A2b-CAR-w70,mountainstreet,82,0,0,0,0,window-too-short-for-rotation,0,0,,,3.3262,2,1,0.879,0.9776,16.016
A2b-CAR-w70,mountainstreet,83,0,0,1,0,window-too-short-for-rotation,0,0,,,1.0484,4,7,0.5529,1,16.768
A2b-CAR-w70,mountainstreet,84,0,0,0,0,window-too-short-for-rotation,0,0,,,4.7476,3,2,0.6226,0.8604,14.576
A2b-CAR-w70,mountainstreet,85,0,0,0,0,window-too-short-for-rotation,0,0,,,2.0574,2,2,0.5682,1,16.176
A2b-CAR-w70,mountainstreet,86,0,0,0,0,window-too-short-for-rotation,0,0,,,1.2479,3,2,0.5023,1,17.216
A2b-CAR-w70,mountainstreet,87,0,0,0,0,window-too-short-for-rotation,0,0,,,3.3484,2,1,0.7827,0.5338,8.08
A2b-CAR-w70,mountainstreet,88,0,0,0,0,window-too-short-for-rotation,0,0,,,3.2439,2,1,0.541,0.8352,10.912
A2b-CAR-w70,mountainstreet,89,0,0,0,0,window-too-short-for-rotation,0,0,,,11.0072,3,2,0.6495,0,0
A2b-CAR-w70,mountainstreet,90,0,0,1,0,window-too-short-for-rotation,0,0,,,1.2393,4,6,0.3651,1,15.584
A2b-CAR-w70,mountainstreet,91,0,0,0,0,window-too-short-for-rotation,0,0,,,6.9344,2,1,0.5699,0.3683,3.632
A2b-CAR-w70,mountainstreet,92,0,0,1,0,window-too-short-for-rotation,0,0,,,0.6748,5,5,0.6038,1,16.864
A2b-CAR-w70,mountainstreet,93,0,0,0,0,window-too-short-for-rotation,0,0,,,6.8527,2,1,0.6398,0.5367,8.4
A2b-CAR-w70,mountainstreet,94,0,0,0,0,window-too-short-for-rotation,0,0,,,5.2342,2,1,0.6411,0.4366,7.088
A2b-CAR-w70,mountainstreet,95,0,0,1,0,window-too-short-for-rotation,0,0,,,3.1458,4,3,0.6585,0.8415,7.44
A2b-CAR-w70,mountainstreet,96,1,0,0,0,window-too-short-for-rotation,0,0,,,6.3885,2,1,0.9591,0.2723,4.24
A2b-CAR-w70,mountainstreet,97,0,0,0,0,window-too-short-for-rotation,0,0,,,7.3564,1,0,1,0.0823,1.312
A2b-CAR-w70,mountainstreet,98,0,0,0,0,window-too-short-for-rotation,0,0,,,5.9496,3,2,0.66,0.3652,5.792
A2b-CAR-w70,mountainstreet,99,0,0,1,0,window-too-short-for-rotation,0,0,,,1.8517,3,3,0.4783,1,15.84
A2b-CAR-w70,mountainstreet,100,0,0,0,0,window-too-short-for-rotation,0,0,,,3.5761,2,2,0.5031,0.6934,10.768
