arm,track,seed,runaway,parade,contest,cast,reason,authored,completed,tearAt,sat,span13,distinctLeaders,leadChangeCount,maxLeadHoldShare,frontContestFraction,p1LongestMultiSec
A2-CAR-w62,luger-hill,24,1,0,0,1,,2,0,1,0.2884,7.2035,1,0,1,0.1493,2.992
A2-CAR-w62,luger-hill,25,1,0,0,0,lead-in-too-steep,0,0,,,5.6465,3,2,0.5814,0.5334,10.832
A2-CAR-w62,luger-hill,26,1,0,0,0,lead-in-too-steep,0,0,,,6.2603,3,2,0.7591,0.382,7.392
A2-CAR-w62,luger-hill,27,0,0,1,0,lead-in-too-steep,0,0,,,1.7154,4,4,0.4643,1,21.696
A2-CAR-w62,luger-hill,28,0,0,1,0,lead-in-too-steep,0,0,,,0.9652,5,6,0.4435,1,20.656
A2-CAR-w62,luger-hill,29,1,0,0,1,,2,1,2,0.2702,6.6055,2,1,0.9297,0.3385,6.224
A2-CAR-w62,luger-hill,30,0,0,1,1,,2,0,1,0.193,1.8906,4,3,0.427,1,20.816
A2-CAR-w62,luger-hill,31,0,0,0,0,lead-in-too-steep,0,0,,,2.8696,3,2,0.5521,1,21.024
A2-CAR-w62,luger-hill,32,0,0,1,1,,2,1,1,0.2858,1.5493,4,6,0.4849,1,20.608
A2-CAR-w62,luger-hill,33,1,0,0,0,lead-in-too-steep,0,0,,,6.8711,3,2,0.7843,0.4125,8.4
A2-CAR-w62,luger-hill,34,0,1,0,1,,2,0,1,0.0066,0.2981,3,2,0.624,1,19.088
A2-CAR-w62,luger-hill,35,0,0,1,1,,2,1,2,0.0053,0.4311,4,3,0.6616,1,20.976
A2-CAR-w62,luger-hill,36,0,1,0,1,,2,1,2,0.3006,3.8042,3,2,0.8849,0.4716,9.424
A2-CAR-w62,luger-hill,37,0,0,0,0,lead-in-too-steep,0,0,,,5.7471,3,2,0.4815,0.5762,6.128
A2-CAR-w62,luger-hill,38,0,0,0,1,,2,1,1,0.0474,2.5749,3,2,0.528,1,18.528
A2-CAR-w62,luger-hill,39,0,0,0,1,,2,0,1,0.3128,1.2565,4,4,0.7667,0.7496,8.864
A2-CAR-w62,luger-hill,40,0,0,0,1,,2,1,1,0.0626,2.9513,2,1,0.866,1,18.256
A2-CAR-w62,luger-hill,41,0,0,0,0,lead-in-too-steep,0,0,,,0.0278,3,4,0.7813,1,20.976
A2-CAR-w62,luger-hill,42,0,0,0,1,,2,1,2,0.0918,2.0865,2,1,0.8906,0.8863,12.976
A2-CAR-w62,luger-hill,43,0,0,0,1,,2,0,1,0.0107,3.1232,3,2,0.9647,0.3232,6.288
A2-CAR-w62,luger-hill,44,0,0,0,1,,2,0,1,0.008,1.1692,1,0,1,1,19.792
A2-CAR-w62,luger-hill,45,0,0,0,1,,2,1,1,0.1314,2.0259,4,4,0.7709,1,20.24
A2-CAR-w62,luger-hill,46,0,0,1,0,lead-in-too-steep,0,0,,,2.3136,4,4,0.4223,1,20.976
A2-CAR-w62,luger-hill,47,0,0,0,1,,2,0,1,0.0207,0.6693,2,1,0.9362,0.3359,4.704
A2-CAR-w62,luger-hill,48,0,0,0,1,,2,1,2,0.0152,2.2556,2,1,0.7858,1,18.736
A2-CAR-w62,luger-hill,49,0,0,0,1,,2,1,2,0.3122,3.4759,2,1,0.862,0.3846,7.344
A2-CAR-w62,luger-hill,50,0,0,1,0,lead-in-too-steep,0,0,,,1.0861,4,3,0.6696,1,20.224
A2-CAR-w62,luger-hill,51,0,0,0,1,,2,0,1,0.2544,4.3869,2,1,0.7195,0.5602,11.296
A2-CAR-w62,luger-hill,52,1,0,0,1,,2,0,1,0.2704,6.4328,2,1,0.6034,0.0913,1.808
A2-CAR-w62,luger-hill,53,1,0,0,1,,2,1,1,0.3866,7.8095,2,1,0.8166,0.3485,6.704
A2-CAR-w62,luger-hill,54,0,0,0,1,,2,0,1,0.2135,4.476,3,2,0.6322,0.7809,15.44
A2-CAR-w62,luger-hill,55,0,0,0,1,,2,0,1,0.3005,5.2228,2,1,0.8923,0.271,5.136
A2-CAR-w62,luger-hill,56,0,0,1,0,lead-in-too-steep,0,0,,,3.9269,4,3,0.4431,0.9384,19.232
A2-CAR-w62,luger-hill,57,0,0,0,1,,2,0,1,0.155,4.0779,3,2,0.4458,0.7303,14.848
A2-CAR-w62,luger-hill,58,0,0,0,1,,2,0,1,0.2902,5.4366,2,1,0.8471,0.1404,2.848
A2-CAR-w62,luger-hill,59,0,0,0,1,,2,1,2,0.429,3.4721,3,2,0.8022,0.37,7.088
A2-CAR-w62,luger-hill,60,0,0,1,0,lead-in-too-steep,0,0,,,0.5664,3,3,0.5928,1,22.576
A2-CAR-w62,luger-hill,61,0,0,1,0,lead-in-too-steep,0,0,,,3.2622,4,3,0.664,0.7076,14
A2-CAR-w62,luger-hill,62,0,0,0,1,,2,1,1,0,5.0772,3,3,0.5661,0.2038,3.952
A2-CAR-w62,luger-hill,63,0,0,1,1,,2,0,1,0,1.0719,3,3,0.6253,0.8413,11.44
A2-CAR-w62,luger-hill,64,0,0,1,1,,2,1,1,0.32,1.8551,4,3,0.3878,1,20.368
A2-CAR-w62,luger-hill,65,1,0,0,1,,2,1,2,0.2868,3.7335,2,1,0.9332,0.48,9.408
A2-CAR-w62,luger-hill,66,0,0,0,1,,2,0,1,0.1969,3.5223,1,0,1,0.1197,2.432
A2-CAR-w62,luger-hill,67,0,0,0,0,lead-in-too-steep,0,0,,,2.083,2,1,0.7422,0.9883,10.928
A2-CAR-w62,luger-hill,68,0,0,0,1,,2,1,2,0.2793,3.4247,3,2,0.6721,0.4541,8.448
A2-CAR-w62,luger-hill,69,0,0,0,1,,2,1,1,0.4035,1.7624,3,2,0.6989,1,20.016
A2-CAR-w62,luger-hill,70,0,0,0,1,,2,0,1,0.1864,1.3798,3,2,0.4603,1,21.328
A2-CAR-w62,luger-hill,71,0,0,0,1,,2,0,1,0.0476,2.7613,1,0,1,0.5383,7.056
A2-CAR-w62,luger-hill,72,1,0,0,1,,2,1,1,0.2775,6.2358,3,2,0.7643,0.3588,6.512
A2-CAR-w62,luger-hill,73,0,0,1,0,lead-in-too-steep,0,0,,,2.3548,4,3,0.3391,1,20.416
A2-CAR-w62,luger-hill,74,0,0,0,1,,2,0,1,0.3431,3.3659,3,2,0.5768,0.4629,9.872
A2-CAR-w62,luger-hill,75,0,0,0,1,,2,0,1,0.3993,3.7072,3,2,0.8747,0.2433,4.8
A2-CAR-w62,luger-hill,76,0,0,0,0,lead-in-too-steep,0,0,,,8.1677,2,1,0.8429,0.4154,8.192
A2-CAR-w62,luger-hill,77,0,0,0,1,,2,1,1,0.2924,7.924,2,1,0.7883,0.3925,7.696
A2-CAR-w62,luger-hill,78,1,0,0,1,,2,2,,0.0893,5.2675,3,2,0.5985,0.6304,12.32
A2-CAR-w62,luger-hill,79,0,0,1,0,lead-in-too-steep,0,0,,,1.6426,5,5,0.339,1,20.608
A2-CAR-w62,luger-hill,80,0,0,0,0,lead-in-too-steep,0,0,,,2.2752,2,1,0.75,0.5393,8.608
A2-CAR-w62,luger-hill,81,0,0,0,0,lead-in-too-steep,0,0,,,5.9214,3,2,0.6119,0.3864,7.552
A2-CAR-w62,luger-hill,82,0,0,0,1,,2,0,1,0.1211,1.7649,3,2,0.7033,1,19.344
A2-CAR-w62,luger-hill,83,0,0,0,1,,2,0,1,0.0008,2.8705,2,1,0.6776,1,18.992
A2-CAR-w62,luger-hill,84,0,1,0,1,,2,0,1,0.0454,0.2187,3,2,0.9646,1,18.944
A2-CAR-w62,luger-hill,85,0,0,1,0,lead-in-too-steep,0,0,,,4.0993,4,3,0.4976,0.7945,15.568
A2-CAR-w62,luger-hill,86,0,0,1,0,lead-in-too-steep,0,0,,,0.3633,4,4,0.4748,1,20.944
A2-CAR-w62,luger-hill,87,0,0,0,0,lead-in-too-steep,0,0,,,2.8113,2,1,0.5562,1,20.208
A2-CAR-w62,luger-hill,88,0,0,0,0,lead-in-too-steep,0,0,,,1.0401,3,2,0.5375,1,20.016
A2-CAR-w62,luger-hill,89,0,0,0,1,,2,1,2,0.0036,6.87,3,2,0.699,0.259,4.72
A2-CAR-w62,luger-hill,90,0,0,0,0,lead-in-too-steep,0,0,,,3.4851,3,2,0.6088,0.8709,17.472
A2-CAR-w62,luger-hill,91,1,0,0,0,lead-in-too-steep,0,0,,,8.0046,2,1,0.66,0.4879,9.696
A2-CAR-w62,luger-hill,92,0,0,0,1,,2,0,1,0.4561,4.7918,2,1,0.9738,0.2025,3.824
A2-CAR-w62,luger-hill,93,0,0,1,1,,2,1,2,0.2561,4.2863,4,3,0.4444,0.8467,16.688
A2-CAR-w62,luger-hill,94,0,0,0,0,lead-in-too-steep,0,0,,,3.8137,3,2,0.6488,0.513,10.384
A2-CAR-w62,luger-hill,95,0,0,1,1,,2,0,1,0.5136,4.3778,5,5,0.3717,0.8907,17.584
A2-CAR-w62,luger-hill,96,0,0,1,1,,2,1,1,0.1073,1.5032,4,3,0.5278,1,20.112
A2-CAR-w62,luger-hill,97,1,0,0,0,lead-in-too-steep,0,0,,,6.8483,3,2,0.5953,0.5792,11.456
A2-CAR-w62,luger-hill,98,0,0,0,1,,2,0,1,0.2531,1.1443,2,1,0.9313,1,19.792
A2-CAR-w62,luger-hill,99,0,0,0,0,lead-in-too-steep,0,0,,,6.6043,3,2,0.6973,0.4268,8.24
A2-CAR-w62,luger-hill,100,0,0,0,0,lead-in-too-steep,0,0,,,1.824,3,2,0.4952,1,21.44
